date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,is_rebalance,turnover
2021-06-24,0.005125482859120177,0.005327806612834817,-0.0002023237537146401,2.330493437005814,2.1474429123692733,0,0.0
2021-06-25,-0.0006692250391228883,-0.0006031369966131225,-6.608804250976574e-05,2.328933812444258,2.146147710100709,0,0.0
2021-06-28,0.007674369373867188,0.0086896904047807,-0.0010153210309135118,2.346806910768244,2.164797069264413,0,0.0
2021-06-29,0.0008954687549120852,0.000770596394658063,0.0001248723602540222,2.3489084030306486,2.1664652540811544,0,0.0
2021-06-30,0.0009561714954502023,0.0006535358524714024,0.00030263564297879986,2.3511543622910502,2.16788111679783,0,0.0
2021-07-01,0.0023511609019689155,0.0024343734161806833,-8.321251421176783e-05,2.3566823045021623,2.173158548958003,0,0.0
2021-07-02,0.011311561857709018,0.011794663122790068,-0.00048310126508105053,2.383340062168507,2.198790221955374,0,0.0
2021-07-05,0.00011179415081965545,0.00012103572967200081,-9.241578852345358e-06,2.383606505646872,2.199056354134284,1,0.00862932848927157
2021-07-06,0.003041368987601406,0.004479203658247794,-0.001437834670646388,2.390855932551791,2.208906375400415,0,0.0
2021-07-07,0.001953759946163564,0.002287310626613491,-0.00033355068044992704,2.3955270911098583,2.2139588304260625,0,0.0
2021-07-08,-0.008246999532218384,-0.007523421972531072,-0.0007235775596873117,2.3757711803100587,2.1973022839149556,0,0.0
2021-07-09,0.009970165524359162,0.008689937816371092,0.0012802277079880693,2.399458012225752,2.216396704125947,0,0.0
2021-07-12,0.004315628020362855,0.004684144802888418,-0.0003685167825255636,2.4098131804569976,2.2267786272287178,0,0.0
2021-07-13,-0.0009953743812738049,-0.000281796311943652,-0.0007135780693301528,2.4074145141535146,2.22615112922405,0,0.0
2021-07-14,0.001909865956772672,0.0032066334906877135,-0.0012967675339150416,2.412012353177937,2.233289579990352,0,0.0
2021-07-15,-0.007146861228633114,-0.007000616337997593,-0.0001462448906355213,2.3947740356080254,2.2176551764691914,0,0.0
2021-07-16,-0.010136122859066784,-0.008864226538251503,-0.0012718963208152804,2.3705003117633994,2.1979973786012423,0,0.0
2021-07-19,-0.015019120537707717,-0.014198876802534639,-0.0008202437351730787,2.334897481846351,2.166788284610189,1,0.016100876891408416
2021-07-20,0.013582887817212246,0.013269650006787126,0.0003132378104251203,2.3666121324069613,2.1955408067857727,0,0.0
2021-07-21,0.008222446677696739,0.006683528869447128,0.0015389178082496104,2.386071474472468,2.2102147671519745,0,0.0
2021-07-22,0.005227325948826232,0.005730739557610028,-0.0005034136087837962,2.398544247806732,2.222880932348906,0,0.0
2021-07-23,0.010754363493362406,0.010919971064644188,-0.0001656075712817822,2.424339064502559,2.2471547278103055,0,0.0
2021-07-26,0.003920351448052862,0.00290786984014552,0.001012481607907342,2.4338433256646526,2.2536891612694454,0,0.0
2021-07-27,-0.009004658763048968,-0.00889360293460722,-0.00011105582844174802,2.411927397034318,2.233645744731087,0,0.0
2021-07-28,0.002924345060589075,0.0023011828984127124,0.0006231621621763626,2.418980705004335,2.2387857721199746,0,0.0
2021-07-29,0.0027697203425747774,0.0022389911449985926,0.0005307291975761848,2.425680605071281,2.2437983936393002,0,0.0
2021-07-30,-0.009045660115096006,-0.008079057170438086,-0.00096660294465792,2.4037387227700258,2.225670618138151,0,0.0
2021-08-02,-0.0014706298012750645,-0.0005437844327334756,-0.0009268453685415889,2.4002037129698413,2.224460333103615,1,0.0772710439102323
2021-08-03,0.009245204680970887,0.008637360975447731,0.0006078437055231558,2.4223940875722736,2.2436737999761958,0,0.0
2021-08-04,-0.0017244257340502307,-0.00020149132133745,-0.0015229344127127807,2.418216848869653,2.2432217191775883,0,0.0
2021-08-05,0.006868586971618662,0.006096103443670554,0.000772483527948108,2.4348265816123478,2.2568966308247833,0,0.0
2021-08-06,1.2712051935525873e-05,-0.0014981788630390833,0.001510890914974609,2.4348575332543074,2.2535153959964176,0,0.0
2021-08-09,-0.0005585653917899737,-6.158201986302097e-05,-0.0004969833719269528,2.4334975061022925,2.2533766199665397,0,0.0
